,Model,Analyzer,Action,Date,Time,Price,TradeNumber,Profit
23347,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-29,14_15_00,448.28,12174,-0.0499999999999545
23348,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-29,14_20_00,448.23,12174,-0.0499999999999545
23349,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-29,14_25_00,448.38,12175,-0.1800000000000068
23350,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-29,14_30_00,448.56,12175,-0.1800000000000068
23351,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-29,14_30_00,448.56,12176,0.0600000000000022
23352,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-29,14_45_00,448.62,12176,0.0600000000000022
23353,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-29,15_05_00,448.44,12177,0.2200000000000272
23354,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-29,15_10_00,448.66,12177,0.2200000000000272
23355,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-29,15_10_00,448.66,12178,-0.5099999999999909
23356,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-29,15_25_00,449.17,12178,-0.5099999999999909
23357,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,11_00_00,449.96,12179,-0.410000000000025
23358,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,11_10_00,450.37,12179,-0.410000000000025
23359,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,11_10_00,450.37,12180,0.1100000000000136
23360,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,11_25_00,450.48,12180,0.1100000000000136
23361,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,11_50_00,450.81,12181,0.25
23362,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,11_55_00,451.06,12181,0.25
23363,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,12_00_00,451.0,12182,0.3199999999999932
23364,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,12_15_00,451.32,12182,0.3199999999999932
23365,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,12_25_00,451.34,12183,0.1899999999999977
23366,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,12_30_00,451.53,12183,0.1899999999999977
23367,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,12_40_00,451.42,12184,-0.0400000000000204
23368,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,12_45_00,451.38,12184,-0.0400000000000204
23369,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,13_05_00,451.19,12185,0.0899999999999749
23370,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,13_10_00,451.28,12185,0.0899999999999749
23371,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,13_15_00,451.23,12186,-0.1400000000000432
23372,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,13_20_00,451.09,12186,-0.1400000000000432
23373,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,13_25_00,450.93,12187,-0.339999999999975
23374,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-30,13_30_00,451.27,12187,-0.339999999999975
23375,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,13_35_00,451.31,12188,0.0600000000000022
23376,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-30,13_40_00,451.25,12188,0.0600000000000022
23377,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,13_50_00,450.63,12189,-0.1100000000000136
23378,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-30,13_55_00,450.74,12189,-0.1100000000000136
23379,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,14_00_00,450.53,12190,-0.0299999999999727
23380,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,14_15_00,450.5,12190,-0.0299999999999727
23381,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,14_15_00,450.5,12191,0.1000000000000227
23382,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-30,14_20_00,450.4,12191,0.1000000000000227
23383,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,14_40_00,451.08,12192,-0.1700000000000159
23384,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-30,15_10_00,451.25,12192,-0.1700000000000159
23385,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-30,15_15_00,451.11,12193,0.2200000000000272
23386,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-30,15_25_00,450.89,12193,0.2200000000000272
23387,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-30,15_35_00,450.87,12194,-0.0699999999999931
23388,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-30,15_45_00,450.8,12194,-0.0699999999999931
23389,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,11_00_00,452.19,12195,-0.0400000000000204
23390,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,11_10_00,452.15,12195,-0.0400000000000204
23391,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,11_45_00,451.73,12196,0.2699999999999818
23392,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,11_50_00,452.0,12196,0.2699999999999818
23393,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-31,12_05_00,452.1,12197,0.5400000000000205
23394,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-08-31,12_15_00,451.56,12197,0.5400000000000205
23395,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,12_20_00,451.21,12198,0.1299999999999954
23396,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,12_25_00,451.34,12198,0.1299999999999954
23397,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,12_30_00,451.15,12199,0.0400000000000204
23398,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,12_35_00,451.19,12199,0.0400000000000204
23399,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,12_50_00,450.7,12200,0.8400000000000318
23400,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-31,13_15_00,451.54,12200,0.8400000000000318
23401,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-08-31,13_15_00,451.54,12201,-0.2099999999999795
23402,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,13_30_00,451.75,12201,-0.2099999999999795
23403,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,13_30_00,451.75,12202,-0.339999999999975
23404,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,13_45_00,451.41,12202,-0.339999999999975
23405,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,14_00_00,451.7,12203,0.0900000000000318
23406,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,14_05_00,451.79,12203,0.0900000000000318
23407,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,14_10_00,451.94,12204,-0.0099999999999909
23408,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,14_15_00,451.93,12204,-0.0099999999999909
23409,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,14_20_00,452.12,12205,-0.160000000000025
23410,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,14_25_00,451.96,12205,-0.160000000000025
23411,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-08-31,14_30_00,451.84,12206,-0.6299999999999955
23412,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-08-31,15_30_00,451.21,12206,-0.6299999999999955
23413,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,11_05_00,450.85,12207,0.2999999999999545
23414,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-01,11_15_00,451.15,12207,0.2999999999999545
23415,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,11_25_00,450.83,12208,-0.2599999999999909
23416,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-01,11_35_00,450.57,12208,-0.2599999999999909
23417,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,11_45_00,449.84,12209,0.2900000000000204
23418,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,12_05_00,450.13,12209,0.2900000000000204
23419,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,12_05_00,450.13,12210,-0.1200000000000045
23420,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-01,12_10_00,450.25,12210,-0.1200000000000045
23421,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,12_20_00,450.56,12211,-0.0199999999999818
23422,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-01,12_25_00,450.58,12211,-0.0199999999999818
23423,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,12_35_00,450.33,12212,0.2700000000000386
23424,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-01,12_45_00,450.6,12212,0.2700000000000386
23425,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,12_50_00,450.84,12213,-0.0999999999999659
23426,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,12_55_00,450.74,12213,-0.0999999999999659
23427,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,12_55_00,450.74,12214,0.2400000000000091
23428,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-01,13_05_00,450.5,12214,0.2400000000000091
23429,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,13_15_00,450.7,12215,-0.3499999999999659
23430,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,13_25_00,450.35,12215,-0.3499999999999659
23431,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,13_25_00,450.35,12216,-0.1399999999999863
23432,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,13_30_00,450.49,12216,-0.1399999999999863
23433,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,13_30_00,450.49,12217,0.1299999999999954
23434,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-01,13_35_00,450.62,12217,0.1299999999999954
23435,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,13_40_00,450.3,12218,0.0299999999999727
23436,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,13_45_00,450.33,12218,0.0299999999999727
23437,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,13_45_00,450.33,12219,-0.1200000000000045
23438,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,13_50_00,450.45,12219,-0.1200000000000045
23439,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,13_50_00,450.45,12220,0.1999999999999886
23440,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,13_55_00,450.65,12220,0.1999999999999886
23441,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,13_55_00,450.65,12221,-0.1100000000000136
23442,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,14_00_00,450.76,12221,-0.1100000000000136
23443,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,14_00_00,450.76,12222,-0.0899999999999749
23444,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-01,14_10_00,450.67,12222,-0.0899999999999749
23445,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,14_15_00,450.49,12223,-0.4800000000000182
23446,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-01,14_30_00,450.01,12223,-0.4800000000000182
23447,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,14_35_00,450.08,12224,0.1400000000000432
23448,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,14_45_00,450.22,12224,0.1400000000000432
23449,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,14_45_00,450.22,12225,-0.1799999999999499
23450,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,14_50_00,450.4,12225,-0.1799999999999499
23451,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-01,14_50_00,450.4,12226,0.1500000000000341
23452,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,14_55_00,450.55,12226,0.1500000000000341
23453,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,14_55_00,450.55,12227,-0.079999999999984
23454,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-01,15_05_00,450.63,12227,-0.079999999999984
23455,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-01,15_15_00,450.68,12228,-0.2900000000000204
23456,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-01,15_40_00,450.97,12228,-0.2900000000000204
23457,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,11_00_00,450.69,12229,0.1299999999999954
23458,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-05,11_10_00,450.82,12229,0.1299999999999954
23459,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,11_15_00,450.82,12230,-0.5400000000000205
23460,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-05,11_25_00,450.28,12230,-0.5400000000000205
23461,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,11_30_00,450.25,12231,0.1499999999999772
23462,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-05,12_25_00,450.4,12231,0.1499999999999772
23463,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,12_30_00,450.43,12232,0.1399999999999863
23464,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-05,12_40_00,450.57,12232,0.1399999999999863
23465,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-05,13_15_00,449.79,12233,0.0200000000000386
23466,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-05,13_20_00,449.77,12233,0.0200000000000386
23467,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-05,13_25_00,449.62,12234,-0.1899999999999977
23468,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,13_35_00,449.81,12234,-0.1899999999999977
23469,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,13_35_00,449.81,12235,0.0099999999999909
23470,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-05,14_05_00,449.82,12235,0.0099999999999909
23471,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,14_20_00,450.22,12236,0.1499999999999772
23472,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-05,14_25_00,450.37,12236,0.1499999999999772
23473,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,14_45_00,450.38,12237,0.0500000000000113
23474,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-05,14_50_00,450.43,12237,0.0500000000000113
23475,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-05,14_50_00,450.43,12238,0.2599999999999909
23476,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-05,15_05_00,450.17,12238,0.2599999999999909
23477,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-05,15_10_00,449.82,12239,-0.0199999999999818
23478,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-05,15_15_00,449.8,12239,-0.0199999999999818
23479,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-05,15_20_00,449.9,12240,0.0499999999999545
23480,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-05,15_25_00,449.85,12240,0.0499999999999545
23481,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-05,15_45_00,449.8,12241,0.0
23482,CrossoverUpdated,BatchClipEarlyStopValLossD,BUY,2023-09-05,15_45_00,449.8,12241,0.0
23483,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-06,11_05_00,445.48,12242,-0.1400000000000432
23484,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-06,11_10_00,445.34,12242,-0.1400000000000432
23485,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-06,11_20_00,445.71,12243,0.0699999999999931
23486,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-06,11_35_00,445.78,12243,0.0699999999999931
23487,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-06,11_40_00,445.96,12244,-0.2999999999999545
23488,CrossoverUpdated,BatchClipEarlyStopValLossD,SELL,2023-09-06,11_50_00,445.66,12244,-0.2999999999999545
23489,CrossoverUpdated,BatchClipEarlyStopValLossD,GOLONG,2023-09-06,11_55_00,445.55,12245,-0.2700000000000386
23490,CrossoverUpdated,BatchClipEarlyStopValLossD,GOSHORT,2023-09-06,12_05_00,445.28,12245,-0.2700000000000386
